id,RA,DEC,ebv_mw,f_f105w,e_f105w,f_f125w,e_f125w,f_f140w,e_f140w,f_f160w,e_f160w,f_f435w,e_f435w,f_f606w,e_f606w,f_f814w,e_f814w,f_f090w,e_f090w,f_f115w,e_f115w,f_f150w,e_f150w,f_f200w,e_f200w,f_f277w,e_f277w,f_f356w,e_f356w,f_f410m,e_f410m,f_f444w,e_f444w,tot_cor,kron_radius,kron_radius_circ,use_circle,flag_kron,iso_area,use_aper,a_image,b_image,theta_J2000,flux_radius,z_spec,z_phot,z_phot_chi2,mass,restU,restU_err,restV,restV_err,restJ,restJ_err,restus,restus_err,restgs,restgs_err,restis,restis_err,excess,flag,beta,beta_dark,RE,RE_ERR,N,N_ERR,Q,Q_ERR,PA,PA_ERR,lmass
924,34.24935722,-5.320025428,0.017965875,nan,nan,nan,nan,nan,nan,130.3583287,8.308736373,nan,nan,nan,nan,nan,nan,30.26035083,10.63027939,55.43685893,11.08602502,136.1039045,10.23241444,237.0063675,10.56222807,376.9732419,7.037474426,580.5059578,8.214634367,706.593046,11.77433234,773.6145289,8.237920544,1.28583393,2.768572559,0.915074663,0,0,2.216,1.4,12.6156292,5.412181377,1.232983828,0.404793723,nan,2.666092,1.1902058,1.13E+11,66.68569,8.626364,199.49786,20.092873,833.0075,71.20407,26.830437,5.762702,116.06648,5.595093,356.60434,68.35091,0,0,-99,-99,11.8576,0.3129,0.551,0.04,0.3369,0.0078,-33.8947,0.8343,11.05307844
1167,34.48283294,-5.319062587,0.019378538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.44869052,4.45251592,36.90842739,4.782745924,52.04348586,4.209332998,87.64563714,3.794814232,130.8889794,2.509262754,156.1472846,2.602989545,201.7634111,4.21550558,228.8900807,3.035056487,1.673506001,2.748684781,0.629407365,0,0,1.0064,0.7,6.968448639,4.702812672,-0.838216066,0.27807452,nan,2.8021574,3.689447,42317131294,46.46672,3.8478832,83.32457,14.622818,253.93935,23.243446,29.733236,3.6569328,56.20368,8.14819,115.003746,38.8212,0,0,0.0633,-99,5.7686,0.3593,0.5474,0.149,0.3817,0.0346,49.6636,2.8421,10.49896742
1235,34.42486882,-5.318609851,0.020652118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.896819334,2.926218472,4.354454446,4.001041287,10.58687202,4.250471817,39.98497821,3.794855842,83.92282859,3.502871524,167.3768647,2.144084877,278.1672773,2.590195392,358.0499993,4.170761379,412.0160231,2.848722115,1.399165407,2.826285166,0.609786246,0,0,1.1744,0.7,6.783560276,4.288897038,-0.007666714,0.189619025,nan,2.5142984,0.071812086,69345975942,17.373095,5.3115587,78.342094,6.006405,404.33868,17.566513,6.776551,2.7309878,46.913048,8.735899,153.34998,13.560974,8.333333333,0,1.1997,-99,-99,-99,8,2.17E+12,-99,-99,-0.7466,3.91E+12,10.93722674
1243,34.25739863,-5.31857757,0.01811165,nan,nan,nan,nan,nan,nan,50.90091564,4.274917852,nan,nan,nan,nan,nan,nan,25.86015038,4.040202579,31.6282763,4.222149147,52.22212216,3.9312554,101.6350121,3.515173796,130.1753922,2.207309233,187.2425553,2.396486394,201.7503825,3.805246346,233.7460434,2.683741151,1.507974176,2.667723551,0.549819428,0,0,0.912,0.7,6.619996071,4.010336399,0.148904458,0.225703173,nan,2.5513945,2.3760464,24768071333,40.284454,9.060154,94.099335,5.8838005,230.77728,10.238861,28.095675,3.5089016,57.04483,3.4696426,128.04034,6.4442177,8.426395939,0,-0.4178,-99,-99,-99,8,323.5496,-99,-99,89.9355,1187.5137,10.59320856
1255,34.33977325,-5.318785943,0.019889236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-16.16403103,9.757643937,-9.555692388,10.32355294,93.23382092,9.495360936,241.0332207,9.669770661,566.2540271,6.98956882,1005.03159,8.595756927,1303.105825,14.55286608,1498.409276,8.828449116,1.225785817,2.672923032,0.930776535,0,0,2.9424,1.4,11.07242012,6.844715595,0.703771234,0.341925721,nan,2.661832,9.67896,3.85E+11,16.248354,3.006064,187.2209,11.136459,1838.8269,72.91327,1.4254934,1.3634467,83.65734,8.002548,495.41162,24.210236,0,0,1.3225,-99,-99,-99,2.8584,239.1477,-99,-99,0.0005728,4350,11.66518743
1301,34.24619713,-5.318425607,0.017919514,nan,nan,nan,nan,nan,nan,13.09694325,4.201314071,nan,nan,nan,nan,nan,nan,3.986479196,4.260616143,7.990144899,4.276464315,11.98995879,3.692774056,22.58188782,3.136708841,57.27201406,2.036550356,97.239758,2.397118893,143.3381681,3.893797881,167.9859648,2.715144136,1.553058474,3.087371281,0.56642802,0,0,0.6144,0.7,6.395102978,3.289608479,1.086726785,0.247929919,nan,3.4994094,0.44931027,49578571045,15.466075,2.6576629,38.9695,6.518278,264.54266,133.91798,8.997607,2.259573,21.95551,4.8003664,85.97337,7.1174316,0.623306233,0,0.3724,-99,10.654,0.3852,0.2465,0.0694,0.2426,0.0131,-29.7901,1.2173,10.76527895
2362,34.36479802,-5.316047584,0.020427212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.25686403,11.61784903,59.16662506,11.691276,173.4349296,11.26812849,307.8102304,11.6782292,475.9379633,7.107777012,nan,nan,734.9088109,11.30602436,785.9067905,7.798316831,1.307981137,2.577934322,0.980820441,0,0,3.0832,1.4,11.65422153,7.763044357,1.200737476,0.408484572,nan,2.6605194,8.07E-06,64122292747,85.284996,74.268555,284.0456,55.63562,842.6511,267.44437,38.15566,69.229225,197.5689,144.45465,442.56073,130.08952,5.054151625,0,-0.5065,-99,8.6069,0.5789,0.6288,0.1492,0.3305,0.0252,-28.2481,2.0577,10.91141476
4120,34.37335816,-5.314732417,0.020577268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.60156241,7.482140067,20.6741036,7.89467406,70.37212854,7.051919717,189.1608972,7.173103397,304.9952523,6.080706588,323.849974,5.760310839,362.3956227,8.954546413,382.7905049,6.272364774,1.095947275,nan,nan,1,1,3.3472,1.4,11.32768059,10.15014362,-0.535461664,0.890538729,nan,3.0999613,0.5256192,52659101360,50.43291,14.287022,164.69453,55.48581,348.53882,57.083206,23.908545,3.441084,125.182755,95.26636,213.57158,105.25992,-5.277777778,0,0.0587,-99,6.4389,0.4587,8,0.3366,0.7425,0.0124,81.1778,1.6781,11.41246571
4567,34.30481574,-5.311184558,0.018941534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.49065552,2.13280625,11.63734454,2.229329415,20.75813561,1.917809865,37.90667675,1.715927477,63.93277627,1.187450542,104.7593642,1.288516887,136.6382562,2.139517927,155.1105874,1.475762,1.187328163,nan,nan,1,1,1.9792,0.7,11.93437004,5.199666023,-0.567499161,0.395874928,nan,2.6704779,0.006667783,25506785318,15.201556,1.9251189,36.234783,13.0047655,162.28104,15.789528,11.026133,1.7540717,24.834381,4.894663,61.689056,26.772387,26.08695652,1,0.7726,-99,16.0107,0.6743,0.4363,0.062,0.2414,0.01,62.1184,0.9881,10.53291147
5414,34.33248805,-5.309547444,0.01961902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.67906224,10.86428927,50.24719774,10.35687707,123.4113295,10.07878007,163.5584452,10.08555768,187.961015,5.375797971,233.149434,5.480066649,248.3146147,8.355988451,264.5510835,6.028134731,1.205308227,2.599001332,0.816780779,0,0,1.7872,1.4,9.282632828,6.649773598,-0.068410963,0.369221766,nan,2.5610516,0.000168932,21301523382,54.5681,43.506138,142.67284,10.014671,279.62823,17.14119,30.05958,19.007927,117.194695,12.890369,177.9434,16.9738,5.093457944,0,-0.5907,-99,12.7296,0.402,0.5823,0.0425,0.6219,0.0162,75.4167,2.4717,10.30107543
6352,34.27351794,-5.307326624,0.018426115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.22845392,3.398927367,21.98814277,3.485772698,37.22464424,3.056919563,57.83191293,2.889022522,76.24692063,1.595773716,93.10162241,1.663674807,116.987083,2.851143783,129.2997716,2.022228822,1.187328163,nan,nan,1,1,0.8896,0.7,6.154262066,4.684222698,0.513618171,0.268439839,nan,2.7292264,0.1983194,21717037533,31.673544,2.8985977,54.693913,15.333641,137.15585,17.11678,20.29678,2.6229258,39.807755,8.672821,63.272182,39.727554,10.18766756,1,-0.3026,0.886,6.8073,0.3678,0.2,0.0672,0.4868,0.0311,-31.81,3.4609,10.32866462
6912,34.29581822,-5.306306141,0.018750313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.244936482,3.824816105,19.33817399,4.119042392,30.0477269,3.565627407,101.9469426,3.431088299,190.6093042,2.783642891,282.9795873,3.06932351,382.2363084,5.065609464,447.3375455,3.36941488,1.600643417,2.990002406,0.693398959,0,0,1.192,0.7,7.167934895,4.689313412,0.297279447,0.251945808,nan,3.4079375,2.3223865,1.35E+11,39.809135,4.1506424,139.09991,54.114086,675.2521,138.84875,19.927383,5.3892035,89.952095,58.616074,250.0302,13.997162,2.431118314,0,-0.0564,-99,6.5581,0.2942,2.4181,0.1116,0.5232,0.0138,-67.5223,1.2967,11.05637907
7049,34.36303813,-5.30610366,0.020399331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.04737628,3.386888171,43.84951875,3.402919159,77.3818357,3.067179328,157.6857776,3.043819705,206.9970579,2.03418676,321.8413659,2.328241122,315.0551933,3.536487147,385.1576299,2.41838456,1.187328163,nan,nan,1,1,0.6592,0.7,7.315973759,4.363685608,0.794406652,0.324901377,nan,3.010175,5.209652,27048908096,68.54489,8.1887245,168.32158,18.04213,457.46365,48.225586,44.12913,4.3257732,130.78519,33.829033,213.10106,63.77735,-24.76190476,0,-0.9747,-99,29.7227,8.0596,7.5044,0.7811,0.6842,0.0287,-42.8105,3.2203,10.79212024
7050,34.36304487,-5.306027539,0.02039955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.50973416,4.842874318,68.37683882,5.111354933,118.9014614,4.541095337,217.4401896,4.496875702,272.9861617,2.902825649,409.6345396,3.354127796,394.7442529,4.865597954,475.936426,3.395646598,1.667123956,2.782044046,0.749012418,0,0,1.2592,0.7,9.099867821,4.978459358,0.287505388,0.35833509,nan,2.5333774,2.163321,31837744426,84.54682,7.3053665,209.56815,11.961479,468.44925,21.835663,58.14035,4.990734,135.63052,11.167786,269.2625,23.257553,14.07407407,1,-0.5178,-0.932,9.768,1.4767,5.4137,0.5166,0.4059,0.0193,-87.4181,1.5016,10.90306315
7361,34.44105101,-5.305483709,0.020241671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.668660709,3.969971615,17.4629398,4.724843969,22.88817273,5.029013158,84.41603271,4.651523628,227.7368633,4.574105183,297.6470369,3.156892811,353.7317219,3.417827541,406.9012433,5.292933701,426.4676329,3.60075541,1.851316028,2.86563388,0.620735314,0,0,0.9904,0.7,5.64931488,5.191056252,1.348380208,0.572013918,nan,2.990797,5.796712,57172370310,63.380135,4.808569,257.72995,12.863556,473.26468,42.671738,23.627325,5.382412,187.56006,9.832108,324.92218,14.7202,2.824858757,0,0.1467,-99,5.7703,0.3926,6.6457,0.3033,0.7381,0.0143,-38.3668,1.8523,10.13997238
7387,34.32081727,-5.305338387,0.019293705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.51868874,3.968549073,38.19987932,4.038793669,74.1361052,3.651367477,135.3439931,3.433450567,176.6545558,1.621569899,191.0419465,1.655230443,223.2892768,2.6507105,240.0116497,1.803647726,1.380974966,2.688692164,0.542832931,0,0,0.9984,0.7,5.537073135,4.60097599,0.321355969,0.204042047,nan,2.7955873,0.8135527,29729401635,61.140205,9.704723,132.45615,18.517586,256.17126,30.534943,34.44381,4.209345,91.14995,83.2037,158.46698,59.246326,18.12688822,1,-0.8668,-0.896,4.3459,0.0851,1.3289,0.0361,0.762,0.0117,-76.6631,2.1337,10.60168525
8008,34.43980667,-5.304077925,0.020263273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.53290584,2.8432532,26.09850357,2.467131346,34.93896211,2.58623262,45.80403117,2.261748205,117.6707404,2.109851659,104.7944391,1.613178818,74.51260291,1.498313132,94.83258416,2.526093191,156.5561126,1.883750162,1.298819907,3.172828955,0.497072112,0,0,0.5184,0.7,4.301388264,3.566291571,0.796871543,0.156194883,nan,3.3854654,63.907574,24910626032,53.735306,3.6738682,102.288864,16.636787,261.96777,36.590645,37.062,3.0581112,91.703766,17.344894,73.51055,5.256359,16.72413793,1,-0.5817,0.046443911,-99,-99,8,0.8996,0.657,0.0304,9.1587,3.4953,9.974089207
8307,34.37239177,-5.303587449,0.020516072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57.69383593,6.560370592,76.87704916,6.819341738,125.7634465,6.286269325,215.6909399,6.560064448,309.6571407,4.716041943,410.9121916,4.960595621,384.7460302,7.180820091,434.5744703,4.877444586,1.228551704,2.751519429,0.937412751,0,0,2.6144,1.4,9.895015717,7.331284523,-0.685217559,0.342336852,nan,3.0053685,1.2828782,20454226057,114.86088,6.3808403,204.9776,76.29018,514.814,82.57347,74.06566,5.0076714,154.65245,140.19803,262.4001,251.89235,-16.93548387,0,-1.0011,-99,9.2063,0.3238,2.8965,0.0826,0.5778,0.0094,88.3766,0.9399,10.29625846
8379,34.34374106,-5.303448033,0.019848942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.03237377,9.236961001,21.7193855,9.338751451,97.2895559,8.375172014,250.1810701,8.896127925,462.7779573,7.109468672,769.2492931,8.350960766,986.0489766,12.57647393,1053.819159,8.642584388,1.125253148,2.608806083,0.75803263,0,0,2.1104,1.4,8.922354698,5.914155483,1.181740642,0.308889767,nan,2.6405735,1.1224071,1.52E+11,30.478323,3.89285,205.05905,19.367691,1150.8518,123.73584,13.28562,3.3904972,106.90438,7.821762,434.23593,23.711487,24.19354839,1,0.6527,0.978,9.0402,0.2142,0.4298,0.031,0.668,0.0157,-12.4949,2.3493,11.43937806
8393,34.39304274,-5.303276641,0.020617335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.15167726,2.039396798,21.68640921,2.035813296,38.88969075,1.861468032,61.22697689,1.713791165,69.33642321,1.175300106,83.53990587,1.221899259,100.706996,2.062684399,109.9480567,1.445853855,1.352776127,nan,nan,1,1,0.5184,0.48,4.60119915,3.693982124,0.814293027,0.614662188,nan,2.9079876,0.056077097,23159983334,38.40233,17.647491,77.90176,16.426003,141.92184,15.5947,27.84464,4.0951385,68.81156,23.004742,89.151886,26.127382,8.768656716,0,-0.132,-99,3.9646,0.1284,0.2954,0.0571,0.6676,0.0239,-45.9874,3.9547,10.38922783
8770,34.28716345,-5.302662593,0.018636962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68.70813541,3.635210919,85.8516712,3.833918213,116.2717262,3.47444323,210.3726865,3.432897809,280.7782428,2.565412828,319.7648506,2.603790653,362.7404316,4.032705076,407.3381279,2.615445558,1.346936554,2.528915884,0.561507514,0,0,1.2768,0.7,5.675609112,5.428875923,-1.095480561,0.185352217,nan,3.0447302,0.84767,30936979849,113.77522,8.253456,203.68002,441.93964,471.12067,72.788895,86.50793,5.091614,125.03405,253.5702,236.93956,187.40042,2.362204724,0,-1.349,-99,2.4904,0.0368,2.8628,0.0992,0.8264,0.0119,-24.0164,2.6037,10.47619507
9195,34.25571368,-5.301767883,0.018178682,nan,nan,nan,nan,nan,nan,10.46767955,3.290381359,nan,nan,nan,nan,nan,nan,1.823888904,3.11129732,0.832085992,2.9942405,15.56471998,2.712600498,31.03212934,2.518476404,59.85501163,1.979171376,102.2853238,2.202357067,126.3428129,3.611672825,144.9556778,2.284825882,1.249757946,2.993006765,0.437375993,0,0,0.432,0.7,3.810446739,3.502665043,-0.673908651,0.156159641,nan,2.5991294,3.0161276,22252136578,5.9138675,3.9000773,29.66966,2.5448475,147.60208,11.43409,1.4706829,2.0617597,16.204962,2.7943306,58.063316,3.4258537,4.447268107,0,0.8938,-99,3.6177,0.3685,0.5051,0.1955,0.632,0.0644,41.0022,9.4903,10.54117605
9288,34.24624157,-5.302002451,0.018015641,nan,nan,nan,nan,nan,nan,795.4559366,9.607178909,nan,nan,nan,nan,nan,nan,42.42185795,6.755925897,144.6487561,7.851974038,709.4124703,9.944316785,1299.210866,12.64044937,1857.599004,10.52413204,2349.309136,11.3059826,2672.268772,15.78384875,2870.630666,10.34025343,1.104181555,1.824148702,0.718285118,0,0,5.5872,1.4,11.69304085,8.287543297,1.225419402,0.206951397,nan,2.513969,9.241267,2.97E+11,240.72551,11.831963,1226.3583,56.707886,2883.3655,118.13721,76.407295,4.99868,828.59155,37.430634,1773.1609,123.39252,10.0286533,1,0.4883,0.0282,6.1403,0.0826,4.7027,0.0587,0.3841,0.0023,-11.5312,0.1746,11.83675014
9569,34.46205571,-5.301340393,0.01965209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.30969161,4.71334466,83.49650994,4.718052433,138.5614082,4.393173413,208.138151,4.230737139,235.3036916,2.882344178,243.2174128,3.004469978,283.5747904,4.68372043,294.4127813,3.118929536,1.60331068,3.113813931,0.692746777,0,0,1.0672,0.7,6.393089294,4.838747501,-0.729922056,0.275073624,nan,2.7046125,0.26402617,27841028221,117.06907,24.564377,191.06143,54.239197,299.07123,60.513313,77.42917,16.039824,150.5119,132.2536,195.9042,150.7651,13.58490566,1,-1.0974,-1.04,5.872,0.1737,2.5927,0.0801,0.5404,0.0096,70.3865,0.8821,10.57100642
9635,34.46245717,-5.300949497,0.019638276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.388040739,3.835561553,16.84898214,3.887968007,43.57578494,3.410278535,84.96487682,3.294255496,132.1072947,2.137570929,162.8278608,2.376240039,196.5280708,3.726376384,210.1132794,2.618311804,1.382552192,3.092810418,0.573913684,0,0,0.7328,0.7,5.345720291,4.025875568,-0.861198008,0.20477283,nan,2.759026,1.0058306,22770072658,29.9592,5.385377,86.8357,17.265362,220.77603,28.366531,12.568011,3.3400297,61.977066,21.647793,127.86951,52.10921,6.542056075,0,-0.2443,-99,6.3725,0.4966,2.9733,0.2165,0.525,0.0216,38.9525,1.9242,10.61891523
10664,34.43808636,-5.299270792,0.020269185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.22065559,2.723803954,19.60472225,2.364926052,38.25981716,2.639549799,92.59313368,2.381653298,197.1996372,2.359408413,284.0482779,1.801096229,336.6047109,1.875839235,410.8901252,2.980388351,441.8691545,1.957677147,1.259023224,2.286406019,0.446233789,0,0,1.128,0.7,4.962886333,4.796935558,0.767011881,0.161593725,nan,2.8484488,1.0350472,66378341674,73.00123,16.637762,207.8757,41.080544,486.15048,48.794754,35.26833,3.7706804,133.73058,99.44577,287.71484,51.29461,26.99055331,1,-0.356,-0.455,2.2805,0.0441,4.5268,0.132,0.8664,0.0103,-82.8987,2.7474,10.89604768
11949,34.30656322,-5.297172983,0.018938899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.765484545,1.797056111,6.813072129,1.800089561,21.01285544,1.641901648,61.27787169,1.522349272,136.8684887,1.147167025,241.4357673,1.347820704,306.6077514,2.146928777,355.9722537,1.43987895,1.250000977,2.431305676,0.471904694,0,0,1.1312,0.7,5.688825607,4.1389184,-0.943264902,0.150457774,nan,2.9954956,0.042251542,50427478344,15.821134,5.3130736,74.66593,27.93422,437.03806,49.995728,6.8601284,1.5728118,44.400135,38.483364,157.48259,60.19003,4.647887324,0,1.0432,-99,16.5116,2.1385,8,0.4614,0.4221,0.0109,42.2908,0.7846,11.07829951
12720,34.3133262,-5.295495388,0.019035346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.96786833,2.643617996,53.45306295,2.791620356,88.88524115,2.550166279,138.1179134,2.364709925,198.9939274,1.340564506,229.6411757,1.425238914,276.7633466,2.233316275,294.6632617,1.514585649,1.363728532,2.323696238,0.490410595,0,0,1.1952,0.7,6.200445652,4.489707947,0.620463789,0.178001922,nan,2.8039021,0.9274711,34339965511,77.80794,4.5548553,127.30745,32.554386,312.58304,37.65355,50.04855,3.1022396,98.57794,45.50988,166.5368,135.4282,20.13651877,1,-0.0673,-0.447,4.1534,0.0693,1.9653,0.0461,0.5202,0.0068,-54.1038,0.6231,10.83363353
13124,34.26695714,-5.294819753,0.018377159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.741221335,2.643570707,9.16729607,2.667704382,21.95481108,2.310693817,66.81379532,2.178447027,123.0677695,1.400525549,201.94781,1.578945658,260.4270312,2.632030722,291.94044,1.847049894,1.399945366,2.642920383,0.593493762,0,0,1.256,0.7,6.160229683,5.116197109,0.550510645,0.23326204,nan,3.1488712,0.3567025,53478889024,21.348146,5.025094,86.65904,5.4940224,368.09326,70.88728,9.984364,2.2796054,48.638588,57.13609,155.02919,23.728706,3.443708609,0,0.0832,-99,5.8453,0.5916,5.202,0.3668,0.8476,0.0274,-78.5519,6.2228,10.88270898
13198,34.24888132,-5.295269285,0.01813585,nan,nan,nan,nan,nan,nan,35.12097861,3.493490276,nan,nan,nan,nan,nan,nan,5.558950498,2.409203063,8.968195616,2.48339956,31.34356323,2.299468037,77.36265782,2.076846721,116.8504969,1.439203927,143.3269248,1.526893434,173.960529,2.485669101,184.1483554,1.69816004,1.30386402,2.732513268,0.444112575,0,0,0.664,0.7,4.281473637,3.856100321,0.898423016,0.153561976,nan,2.9441643,0.43322098,31779927304,21.640377,5.5732737,87.74771,5.8119087,202.94878,21.231743,9.115355,1.6597748,61.78765,5.5307846,123.65764,14.693729,2.383654938,0,-0.0101,-99,0.9202,0.0221,4.0669,0.2883,0.5109,0.0153,1.5176,1.4935,10.35450828
13199,34.24847093,-5.294953909,0.018135301,nan,nan,nan,nan,nan,nan,90.61346582,9.733401717,nan,nan,nan,nan,nan,nan,36.7207241,9.022938451,43.84622247,9.204229508,79.94154947,8.126660898,108.5198564,7.76435302,188.5480259,4.863383856,311.0368495,5.226515432,410.6374922,8.473364783,504.0179757,5.938883342,1.559927094,2.989065932,1.016480421,0,0,2.4192,1.4,16.15909386,4.472908974,0.704699695,0.740103564,nan,2.657944,1.5793563,1.39E+11,35.533382,4.2639494,86.07126,6.2361603,588.38904,24.822144,24.556229,4.167053,68.557236,6.9148903,164.55637,8.827614,23.36492891,1,1.3456,2.258007236,26.2404,3.3746,4.1075,0.3226,0.1507,0.0061,-53.0642,0.4889,11.00415108
13317,34.30682298,-5.29458114,0.018950873,nan,nan,nan,nan,nan,nan,nan,nan,-20.5396822,7.575614107,-5.040500079,4.077158904,-7.125652726,4.957105799,6.759839457,4.915401512,13.00423471,4.99719321,97.36779604,4.92358941,190.0884915,5.114050747,273.6770709,3.680228621,352.1223175,3.922072853,396.0293666,5.680056795,413.9877351,3.737222954,1.095947275,nan,nan,1,0,1.5632,1.4,6.57113266,5.681985378,1.34551537,0.231543592,nan,2.6263046,20.817461,48070664492,28.905937,2.618023,159.04797,7.739174,428.11133,14.852844,7.434985,1.3567181,108.30224,5.7324486,240.58315,11.903404,3.937007874,0,0.0254,-99,4.9135,0.1477,1.9627,0.0723,0.5023,0.0104,-8.9933,0.9984,11.04810228
13411,34.46408198,-5.294390195,0.019539465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.496721135,6.453967463,9.341315718,4.720745141,12.5112405,4.524461721,46.64521825,4.098856645,107.8182951,4.216364606,214.7497686,2.891976819,322.4464218,3.275358044,439.4159619,5.162037153,490.8221223,3.484359272,1.095947275,nan,nan,1,0,2.0304,1.4,7.001186848,5.888941765,-0.111812219,0.20975326,nan,2.7411795,3.2500505,1.09E+11,20.936903,3.1580229,102.57213,6.0170403,563.35736,60.974808,7.9119244,1.741092,64.264946,4.8243675,209.77168,10.446518,17.91044776,1,1.5227,1.101616935,5.9608,0.0958,1.6124,0.0317,0.5024,0.0058,-86.7859,0.5749,11.15853314
13418,34.32738214,-5.294352954,0.019337981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.67903046,2.697554174,52.80074168,2.782511331,65.69037114,2.447209201,126.7028766,2.35946166,157.1920139,1.630024086,165.1721424,1.680376949,191.3013125,2.712721208,212.9041131,1.988428925,1.383543635,2.796025187,0.564800043,0,0,1.0176,0.7,5.40024662,4.722518921,-0.968210697,0.198935455,nan,3.0710359,3.5585816,38394535845,65.569,4.74041,121.18457,86.291756,249.01787,71.96583,52.108418,3.3668957,85.69161,56.759,148.94307,73.51857,-3.962264151,0,-0.7711,-99,3.7988,0.0457,1.3592,0.0328,0.3834,0.0051,43.9255,0.4254,10.57221015
13971,34.51657219,-5.293516076,0.018747191,-8.294822251,6.716533232,nan,nan,20.66795344,5.825886577,nan,nan,nan,nan,nan,nan,nan,nan,2.217522394,6.797132051,6.370963844,6.519960153,35.39104993,5.901048789,87.67664038,5.973744558,169.5833005,3.649878971,309.9333256,4.384198542,412.5701734,6.812487954,475.95082,4.708822789,1.133842562,2.944493651,0.804283442,0,0,1.8,1.4,8.342607498,5.589529037,-0.978589058,0.292088723,nan,2.6812246,2.550327,1.36E+11,10.471529,2.578412,72.53524,4.3181534,564.9241,32.395874,2.543339,1.8292083,41.149815,3.6866322,154.87524,7.434059,13.87283237,1,1.3892,2.767279844,11.3219,0.2179,0.5777,0.0282,0.3931,0.0064,36.1138,0.7181,11.12194762
14361,34.31921963,-5.292891505,0.019128316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.120200434,8.832204828,26.27088133,8.922924075,157.3978975,8.632423399,360.5074886,9.230856139,618.1908506,6.089836767,861.8859085,6.649865485,995.665915,9.949206913,1089.663089,6.598360215,1.373366017,2.561758819,1.175518402,0,0,5.6032,1.4,16.80248642,7.832291603,-0.260899782,1.296949865,nan,2.6565914,3.1440365,1.55E+11,51.66064,5.6420937,336.35632,15.775452,1171.7343,50.560547,12.573899,3.2608666,204.74963,10.937607,591.36084,27.373138,9.523809524,0,-0.364,-99,13.4001,0.2735,0.7508,0.0289,0.4209,0.0059,74.4388,0.7565,11.37682584
14493,34.34941445,-5.292544419,0.019879295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-19.17172008,9.828424117,3.639751332,10.06261693,16.79160088,8.650820119,58.18075942,8.780569504,152.3583432,3.680912948,272.727087,4.268797774,343.5490698,6.685253932,403.7864394,4.606928187,1.127207799,2.76122221,0.712787819,0,0,1.5568,1.4,8.904493332,4.677228928,0.202100053,0.289124093,nan,2.5155044,2.7520347,80678779329,5.1039057,1.7160242,49.233566,4.352806,428.43613,18.2798,0.74928176,0.3217852,24.294687,4.436449,125.73702,7.646141,3.658536585,0,1.5594,-99,11.3374,0.9276,0.2396,0.0983,0.4325,0.0411,-78.4778,4.113,11.07527903
