ID,CATID,RA,DEC,FIELD,KRON_RADIUS,A_IMAGE,B_IMAGE,THETA_IMAGE,RH_F200W,FWHM_F200W,FLUX_115,FLUXERR_115,FLUX_150,FLUXERR_150,FLUX_200,FLUXERR_200,FLUX_277,FLUXERR_277,FLUX_356,FLUXERR_356,FLUX_410,FLUXERR_410,FLUX_444,FLUXERR_444,FLUX_606,FLUXERR_606,FLUX_814,FLUXERR_814,FLUX_105,FLUXERR_105,FLUX_125,FLUXERR_125,FLUX_140,FLUXERR_140,FLUX_160,FLUXERR_160,c_Hmag,c_zbest,c_zspec,c_mass,c_sfrtot,c_U,c_V,c_J,c_gf_phy_re_h,c_zhu_sig1,c_ACS_F606W_FLUX,c_ACS_F606W_FLUXERR,c_ACS_F814W_FLUX,c_ACS_F814W_FLUXERR,c_WFC3_F140W_FLUX,c_WFC3_F140W_FLUXERR,c_WFC3_F125W_FLUX,c_WFC3_F125W_FLUXERR,c_WFC3_F160W_FLUX,c_WFC3_F160W_FLUXERR,sepmos,Kmag,m_zspec,m_zspec_zqual,m_zspec_use,id_2,ra,dec,z_spec,nusefilt,z_ml,z_ml_chi2,z_ml_risk,z_phot,z_phot_chi2,z_phot_risk,z_min_risk,min_risk,z_raw_chi2,raw_chi2,z025,z160,z500,z840,z975,restU,restU_err,restB,restB_err,restV,restV_err,restJ,restJ_err,dL,Lv,mass,sfr,LIR,energy_abs,Av,lw_age_V,MLv,UV,VJ,lmass,ZA_finkelstein,ZPEAK_finkelstein,fullname,fullname_v02,id,fast_z,fast_ltau,fast_metal,fast_lage,fast_Av,fast_lmass,fast_lsfr,fast_lssfr,fast_la2t,fast_chi2,with_miri,excess,flag,F115W_MAG,F115W_MAG_ERR,F115W_RE,F115W_RE_ERR,F115W_N,F115W_N_ERR,F115W_Q,F115W_Q_ERR,F115W_PA,F115W_PA_ERR,F115W_FLAG,F150W_MAG,F150W_MAG_ERR,F150W_RE,F150W_RE_ERR,F150W_N,F150W_N_ERR,F150W_Q,F150W_Q_ERR,F150W_PA,F150W_PA_ERR,F150W_FLAG,F200W_MAG,F200W_MAG_ERR,F200W_RE,F200W_RE_ERR,F200W_N,F200W_N_ERR,F200W_Q,F200W_Q_ERR,F200W_PA,F200W_PA_ERR,F200W_FLAG,F277W_MAG,F277W_MAG_ERR,F277W_RE,F277W_RE_ERR,F277W_N,F277W_N_ERR,F277W_Q,F277W_Q_ERR,F277W_PA,F277W_PA_ERR,F277W_FLAG,F356W_MAG,F356W_MAG_ERR,F356W_RE,F356W_RE_ERR,F356W_N,F356W_N_ERR,F356W_Q,F356W_Q_ERR,F356W_PA,F356W_PA_ERR,F356W_FLAG,F444W_MAG,F444W_MAG_ERR,F444W_RE,F444W_RE_ERR,F444W_N,F444W_N_ERR,F444W_Q,F444W_Q_ERR,F444W_PA,F444W_PA_ERR,F444W_FLAG,lgSigma1,nSigma1,beta,beta_dark,lmass_p
74227,2235,214.964243,52.87862482,8,1.6,11.262,9.784,-3.01,9.387,27.11,939.5052025,9.640040231,1744.325743,15.11788826,2412.083388,14.10634399,3269.210822,11.1276413,3647.200518,8.448021241,4305.531934,20.61859075,4399.323413,16.96239582,420.7895089,31.465504,564.0752719,87.93291112,0,8.49E+13,852.8079074,49.64193533,1092.941749,27.77891942,1698.145735,121.17755,23.1977,2.94,-1,10.45,153.006,-21.920954,-22.658578,-23.291725,3.589859161,-99,538.113716,26.0455638,690.731976,39.7357507,1344.4232,73.1723778,1101.49807,45.1623861,1909.48356,45.6151839,0.184809182,22.94401921,1.00E+20,999999,1.00E+20,74227,214.964243,52.87862482,-1,12,2.8767176,45.848648,0.002562734,2.8767176,45.848648,0.002562734,2.857234,0.003472433,2.8959997,46.335026,2.814033,2.8472466,2.8764577,2.9053578,2.9315774,1178.4327,30.630249,2268.572,82.111694,2503.0764,95.224976,4560.323,192.13037,24164.76901,64477143142,22328520785,25.64936616,1.35E+11,0,0.969709533,-99,0.346301336,0.81792325,0.6513038,10.34885995,2.98,2.980459311,nircam8-2235,nircam8--1,74227,2.88,8.3,0.02,8.6,0.6,10.36,1.42,-8.94,0.3,113,0,16.05839416,1,24.1189,0.0074,0.442872,0.004674,0.6036,0.0118,0.508,0.0039,56.4356,0.5765,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,22.9518,0.0033,0.43153498,0.002121,0.8678,0.007,0.6243,0.0019,47.239594,0.322,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,22.5623,0.0012,0.39749998,0.000783,0.8897,0.0035,0.6145,0.0009,43.401,0.1316,0,22.3792,0.0015,0.391554,0.000975,0.8655,0.0045,0.5953,0.0012,44.167603,0.1556,0,8.84E+00,9.66E-02,-2.64E-01,-0.206168736,10.92402254
75374,3636,214.9623662,52.87004077,8,1.63,8.208,6.359,87.11,6.739,26.26,35.63707727,6.797683964,114.0324672,10.29558702,326.8951889,8.867211746,869.1527607,6.716183532,1516.161459,6.207520733,2414.220127,16.12499089,2705.315126,12.70502048,-7.747048518,26.47053398,21.49668945,68.0117996,0,6.23E+13,35.53903428,35.60416463,96.74959656,20.26541328,81.49993928,85.91696494,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.033456782,25.11397868,-99,-99,-99,75374,214.9623662,52.87004077,-99,11,3.4190545,7.067485,0.006852433,3.4190545,7.067485,0.006852433,3.3927274,0.005806044,3.436875,7.062729,3.2753737,3.346192,3.4074397,3.4450727,3.4715295,143.1399,17.327187,283.36783,8.038483,547.3159,32.783478,3708.6987,664.0847,29732.17562,18723741833,47917112199,34.14401924,2.41E+11,0,2.407395159,-99,2.559163261,1.4561937,2.0774586,10.68049064,3.46,3.350758072,nircam8-3636,nircam8--1,75374,3.42,8.3,0.02,8.3,3,10.53,2.13,-8.4,0,41.6,0,0.660377358,0,26.5605,0.0904,0.615828,0.08962499,4.32,0.3122,0.8965,0.0025,77.1799,1.0238,1,26.1033,0.0036,0.45367798,0.001221,0.626,0.0029,0.4751,0.0003,-43.7794,0.0675,0,24.9832,nan,0.35564998,nan,1.1911,nan,0.6428,nan,-50.4612,nan,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,23.7236,0.0022,0.209853,0.000834,0.9718,0.0114,0.5234,0.0025,-64.0954,0.2573,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,nan,nan,4.54E-01,-99,11.04439496
77720,6307,215.0413174,52.91407985,8,1.6,9.523,5.477,-21.1,5.924,16.97,86.89113183,5.631153589,330.0693084,9.160513853,962.0157954,10.13213929,2241.839213,12.46899637,3872.522908,9.017775578,5236.465693,21.58210753,5939.457017,16.76115974,13.78270929,23.38609374,11.65341618,52.46742685,0,5.31E+13,102.0671765,27.96272352,231.9972917,18.42356397,328.36898,71.79137261,25.2031,3.265,-1,11.01,690.081,-20.496224,-22.360203,-23.816505,2.798147269,-99,12.2907865,11.5958614,7.58721699,12.1129474,221.742224,40.1287324,103.879548,20.9066073,301.133248,26.0383644,0.08479251,23.94204449,1.00E+20,999999,1.00E+20,77720,215.0413174,52.91407985,-1,12,2.7662485,2.0169108,0.02793451,2.7662485,2.0169108,0.02793451,2.7808557,0.026218884,2.7808557,2.0257933,2.6307828,2.7071533,2.7935064,2.9006498,2.996915,197.1924,9.082062,501.55475,40.462296,1064.5778,80.94931,6470.161,207.98169,23049.72847,25682102191,92376379456,2.40331328,27021682279,0,1.567943796,-99,3.596916591,1.830718,1.9593443,10.96556094,2.83,2.754327729,nircam8-6307,nircam8--1,77720,2.77,8.5,0.02,8.6,2.8,10.73,1.99,-8.74,0.1,62.5,1,28.64259029,1,26.1867,0.0317,0.49052396,0.020634,0.5165,0.0576,0.3003,0.0111,27.7901,1.1334,0,24.7261,0.0334,0.511584,0.026631,2.227,0.0961,0.3612,0.0086,22.2006,0.763,0,23.7082,0.0098,0.386571,0.006222,2.3575,0.0349,0.3949,0.0032,20.549698,0.277,0,23.0471,0.0045,0.154815,0.001245,2.9973,0.0344,0.9222,0.005,-70.9797,2.0888,0,22.484,0.001,0.227241,0.000417,2.0037,0.0061,0.338,0.0006,18.972603,0.0481,0,22.0684,0.0013,0.208707,0.000474,1.8717,0.0078,0.3298,0.001,19.107903,0.0655,0,9.97E+00,3.17E-01,1.29E+00,1.228452857,11.30985522
78482,7170,214.9955458,52.87843921,8,1.6,17.109,8.658,-46.09,11.596,65.17,578.120731,10.49270658,1486.009492,15.19320635,2388.104434,13.77273252,3728.203272,14.75031211,5628.786662,10.84580164,6770.589505,28.57705891,7399.28093,21.46957927,106.6905179,48.48818724,223.9698075,102.4026563,0,1.04E+14,755.0747327,54.65755281,1019.638037,34.68099945,1512.570948,132.1466262,23.1744,1.995,-1,10.47,204.185,-20.176007,-21.608502,-22.782886,5.763716839,8.396,199.47239,30.2055153,352.785786,34.3225342,1491.21304,87.6442925,1025.26573,49.8276052,1950.85988,62.5524519,0.226003968,22.95486671,1.00E+20,999999,1.00E+20,78482,214.9955458,52.87843921,-1,12,2.5932431,5.5482216,0.06189441,2.5932431,5.5482216,0.06189441,2.5252464,0.049103618,2.596461,5.5602365,2.3070974,2.335031,2.581768,2.6167603,2.6345994,866.7225,23.08612,1642.1006,52.618225,2336.9822,74.63989,7475.655,243.78125,21318.04234,50546833971,42975178959,36.92509746,2.30E+11,0,1.260784706,-99,0.850205158,1.0769384,1.2624846,10.63321769,2.29,2.430061441,nircam8-7170,nircam8--1,78482,2.59,8.5,0.02,8.3,1.8,10.42,2.11,-8.31,-0.2,68.7,0,35.0877193,1,24.7135,0.018,0.699423,0.013569,0.4837,0.0205,0.3811,0.0054,-8.0292015,0.5955,0,23.5506,0.0106,0.663798,0.005739,0.4716,0.0075,0.4448,0.0029,-10.004902,0.4477,0,23.3067,0.0046,0.514302,0.001869,0.4434,0.0063,0.4804,0.0018,-13.002602,0.271,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,21.8211,0.0019,0.52727693,0.001509,1.0723,0.0051,0.452,0.001,-5.6059,0.1049,0,8.94E+00,6.44E-02,8.97E-01,1.685302463,11.29289879
79322,8472,215.0272673,52.89442548,8,1.6,14.289,7.07,-46.69,9.825,60.34,329.9431164,9.281710624,843.5013535,13.99787191,1494.019806,12.24522245,2540.025726,12.76378335,3715.254131,9.099332514,4787.777092,21.85441058,5361.335293,18.53383558,56.68842119,42.33878895,83.97210613,103.3107539,0,9.26E+13,471.7330455,49.17909695,537.7800921,29.78060953,820.1145862,118.4723385,26.3468,5.701,-1,11.23,19.2694,-21.837849,-23.166237,-24.324744,3.926592048,-99,7.91022046,5.9800139,6.6324734,6.21790371,73.810007,17.7097159,57.5469148,10.1166703,105.02275,7.40198421,0.177680098,23.46410911,1.00E+20,999999,1.00E+20,79322,215.0272673,52.89442548,-1,12,2.7267709,8.170909,0.022387296,2.7267709,8.170909,0.022387296,2.7432353,0.021088209,2.7432353,8.090754,2.5989463,2.679204,2.7455022,2.8374987,2.8936994,544.3924,19.50473,1052.1637,51.030304,1532.1064,104.314026,5696.7207,161.8103,22652.97636,36077576230,38762957375,15.05387384,93818980613,0,1.273303626,-99,1.074433524,1.1234422,1.4258399,10.5884169,2.29,2.582586091,nircam8-8472,nircam8--1,79322,2.73,9.3,0.02,8.3,2,10.31,2.11,-8.19,-1,123,1,37.55868545,1,24.608,0.062,0.929307,0.042849,1.1718,0.0389,0.4177,0.0078,-3.6511002,1.0684,1,24.1206,0.0483,0.51878697,0.022377,0.9469,0.0234,0.7023,0.0143,-11.3834,1.6683,0,23.5048,0.0186,0.537888,0.010254,0.9316,0.0099,0.5351,0.0061,-13.221699,0.4527,0,23.0695,0.0084,0.522756,0.004908,0.9293,0.0055,0.3815,0.0024,-13.442799,0.1095,0,22.7104,0.0044,0.506682,0.002655,0.9813,0.0036,0.3044,0.0011,-13.752701,0.0438,0,22.325,0.005,0.502059,0.003072,1.0574,0.0061,0.2459,0.001,-13.190498,0.0531,0,8.94E+00,7.07E-02,1.11E+00,2.178434419,11.19858341
79401,8559,215.0264407,52.8937729,8,1.6,6.37,5.523,57.23,2.761,3.7,91.32174176,4.184837614,399.6994525,10.42102016,1134.832065,12.53007307,1935.106441,11.1085099,2212.223615,7.588096064,2715.429224,15.44403202,2849.628025,11.4666476,9.776122399,18.6831437,10.54213645,43.92147506,0,3.75E+13,123.4444508,20.10293098,249.7056028,13.11428186,457.3260092,47.29616731,24.6115,2.774,-1,10.63,262.993,-19.892784,-21.870911,-22.710665,0.889089664,-99,12.0452683,13.4289073,15.8919706,14.9606393,254.065839,42.9580072,162.568848,24.3667374,519.262804,31.7443678,0.10306799,23.762671,1.00E+20,999999,1.00E+20,79401,215.0264407,52.8937729,-1,12,2.9852395,17.952597,0.003302012,2.9852395,17.952597,0.003302012,2.9747043,0.003817212,2.9747043,18.172184,2.926849,2.9558275,2.987033,3.0231402,3.064515,295.22092,8.100571,793.8866,35.103333,1365.524,43.548035,3081.465,58.298096,25266.80447,37409002195,60655376378,0.052323142,5547759930,0,0.135238461,-99,1.621411233,1.6628804,0.88364476,10.7828693,2.98,2.958064207,nircam8-8559,nircam8--1,79401,2.99,8.3,0.02,9.2,0.1,10.51,-0.99,-11.5,0.9,72.9,0,-75.38035961,0,26.477,0.0395,0.061935,0.004098,3.2318,0.3989,0.8952,0.043,13.828499,15.1351,0,24.835,0.0145,0.06297,0.001455,3.5554,0.1765,0.9649,0.0175,42.0522,18.1886,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,23.2307,0.0012,0.043086,0.000231,3.0768,0.0359,0.939,0.0042,39.352997,2.7427,0,23.0684,0.0014,0.040916998,0.000195,3.6101,0.048,0.928,0.0037,19.241096,2.0801,0,22.803,0.0019,0.041564997,0.000234,3.5038,0.0626,0.9624,0.0051,9.651001,5.0215,0,1.02E+01,8.13E-01,8.44E-01,-99,10.06731094
80441,9750,214.9934648,52.8643259,8,1.6,6.263,5.791,-4.37,4.635,7.73,65.52409717,4.166669136,248.3117496,6.586597496,576.3106596,7.755628695,1133.230681,6.851387528,1576.141675,5.456872552,2130.746207,14.08483902,2294.978458,10.26865197,14.91860959,29.37088896,34.39028221,49.45279543,0,4.31E+13,64.64975104,23.84436646,139.0642987,10.71488707,263.2991504,58.13331799,25.2887,2.808,-1,10.41,300.385,-19.349218,-20.809048,-22.395266,1.820242302,-99,12.5905446,15.8319636,31.6049031,13.8490559,164.528294,28.0889537,70.2359978,20.874956,278.300087,24.0172533,0.07020383,24.49835837,1.00E+20,999999,1.00E+20,80441,214.9934648,52.8643259,-1,12,2.887356,14.1768675,0.018265082,2.887356,14.1768675,0.018265082,2.857234,0.015258334,2.8959997,14.161793,2.689406,2.7828634,2.8663006,2.9226313,2.967137,151.76761,5.2604294,403.52652,10.114746,664.99384,27.738007,2518.4683,180.57874,24272.51619,17235481482,25011087826,5.128917916,42961399803,0,1.392619152,-99,1.451139491,1.6040963,1.4457971,10.39813258,2.89,2.774406256,nircam8-9750,nircam8--1,80441,2.89,8.3,0.02,8.7,1.8,10.33,1.16,-9.18,0.4,72.1,0,13.71527778,0,25.2394,0.1858,1.457826,0.444156,4.2566,0.5743,0.607,0.0471,30.574997,4.8755,1,25.12,0.0258,0.256689,0.009837,1.5157,0.0593,0.7031,0.0151,32.7705,2.5111,0,24.2838,0.0009,0.21413699,0.000231,2.0544,0.0025,0.763,0.0004,29.190002,0.0033,0,23.7497,0.003,0.141123,0.000699,2.0463,0.0188,0.7841,0.0033,38.531,0.5935,0,23.4541,0.0018,0.110979,0.000315,2.3654,0.0197,0.7886,0.0026,49.980698,0.4606,0,23.0805,0.0025,0.088536,0.000441,3.0287,0.0424,0.7702,0.004,53.570602,0.6461,0,9.69E+00,6.18E-01,8.56E-01,-99,10.65944793
80658,10003,215.0306318,52.88934899,8,1.6,7.902,6.159,79.23,3.418,3.77,205.3786831,6.110162875,1000.921322,12.67294422,1848.33152,15.44713407,2863.71248,13.32470686,3267.215732,11.67150533,3675.313594,19.16018508,3922.126671,13.99237526,24.34286108,24.3700834,57.68671322,54.17558086,0,4.99E+13,278.4734335,23.13619788,39.91514985,1.20E+13,1080.187256,52.06250573,23.8206,2.496,2.357159615,10.63,12.1842,-20.089419,-21.726995,-22.728868,1.954278705,-99,3.88313271,17.9038267,82.7788144,19.5185394,-99000,-99000,297.333311,23.9638875,1075.90512,23.7963796,0.113998337,23.23305033,2.3571596,7,2.3571596,80658,215.0306318,52.88934899,2.357159615,12,2.555454,87.02677,0.005067698,2.555454,87.02677,0.005067698,2.5606756,0.004804611,2.5606756,87.14081,2.5071423,2.5316708,2.5593605,2.6061575,2.6509333,326.58847,11.362808,1134.4664,26.023071,1747.5134,26.022339,3970.9902,38.265137,20942.2864,36864149474,59159168473,0.0518771,5424893489,0,0.129320312,-99,1.604788645,1.8210492,0.89119565,10.77202206,2.65,2.609042295,nircam8-10003,nircam8--1,80658,2.56,8.3,0.02,9.1,0.2,10.44,-0.37,-10.81,0.8,66.7,0,8.941877794,0,25.4456,0.0722,0.216618,0.037490997,7.7759,0.8251,0.5098,0.0219,-50.8075,1.7768,0,23.5186,0.0199,0.302205,0.014457,8,0.2128,0.6278,0.0064,-50.9082,0.6341,0,22.8601,0.0092,0.260526,0.005811,8,0.1141,0.6633,0.0036,-52.2935,0.3735,0,22.5854,0.0037,0.14858699,0.001224,8,0.0746,0.6531,0.0021,-54.9115,0.2122,0,22.4083,0.0035,0.14163001,0.001056,8,0.0771,0.64,0.0022,-53.8955,0.2086,0,22.1781,0.0042,0.156354,0.001464,8,0.0827,0.6467,0.0023,-52.9261,0.2267,0,9.93E+00,4.52E-01,2.55E+00,-99,11.02681682
80886,10260,215.0348523,52.89135701,8,1.6,7.049,6.245,-65.78,5.614,12.65,63.96128184,4.703993947,320.799629,8.015360435,1018.749223,7.939094743,2888.561151,10.37053234,5361.780291,9.187751701,7415.981461,22.31509992,8628.924845,17.37689864,1.746006018,25.45684869,23.26489308,57.25152558,0,4.65E+13,103.0206411,24.88749344,170.6819286,15.28032638,346.4291396,57.10071944,24.9683,2.905,-1,11.12,438.8,-19.922989,-21.900311,-24.019106,2.153664117,-99,15.40811,15.3863606,33.2651132,16.1885634,260.82915,42.0778998,125.22806,23.2272207,373.8443,25.911431,0.097890651,23.87983177,1.00E+20,999999,1.00E+20,80886,215.0348523,52.89135701,-1,12,2.6982377,3.009222,0.029795315,2.6982377,3.009222,0.029795315,2.7059896,0.030154943,2.7059896,3.008059,2.5267012,2.5973926,2.694562,2.8022811,2.910511,136.25287,6.4997025,478.83,31.400375,1083.0731,16.637146,9251.327,187.1499,22366.79625,25055384847,1.30E+11,8.182347349,88420971819,0,2.198774268,-99,5.201816812,2.2507803,2.3288658,11.11505613,2.68,2.716563235,nircam8-10260,nircam8--1,80886,2.7,9.5,0.02,9.1,3.1,11.07,2.07,-9,-0.4,134,1,32.50270856,1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,24.89,0.0184,0.303771,0.008123999,1.06,0.0375,0.5863,0.0103,-30.8449,1.3988,0,23.7603,0.0049,0.195981,0.001524,1.1654,0.0131,0.954,0.0053,-15.4757,4.8868,0,22.7709,0.0012,0.172686,0.000399,1.3256,0.0068,0.6881,0.0016,-21.1962,0.2097,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,21.6737,0.0007,0.120611995,0.000165,1.6268,0.0064,0.7388,0.0013,-19.6639,0.1886,0,1.03E+01,5.19E-01,3.09E+00,2.535709137,11.97898854
81828,11379,215.0128381,52.87091985,8,1.6,6.995,5.254,-58.7,4.213,8.17,67.2783845,4.06900358,316.6356516,7.580722092,993.4736892,8.812252512,1880.580224,9.193822508,2662.439566,7.470616354,3554.485517,17.38036056,3833.941604,12.24726507,1.953401609,19.8592205,49.67209597,44.2540352,0,4.24E+13,104.0419887,23.05946684,203.2282402,15.52415812,318.7138169,55.51412407,25.033,3.025,-1,10.75,13.3938,-20.143127,-21.966574,-23.229775,1.433860117,-99,-99000,-99000,75.159136,17.2778706,283.193939,41.2794157,98.5298642,21.4033851,352.203538,24.70027,0.109436565,23.90710908,1.00E+20,999999,1.00E+20,81828,215.0128381,52.87091985,-1,12,2.9973502,15.086189,0.008621627,2.9973502,15.086189,0.008621627,3.0146506,0.009209747,3.0146506,15.115761,2.8889248,2.9449222,3.0014718,3.0589619,3.103639,235.7024,8.280365,662.99347,33.382233,1240.6671,41.607727,4286.6133,379.85254,25390.1831,34217263904,78588240422,0.048724047,9072119569,0,0.847366455,-99,2.296742388,1.8032281,1.3461477,10.89535757,2.98,2.931903352,nircam8-11379,nircam8--1,81828,3,8.3,0.02,8.8,1.7,10.66,1.2,-9.47,0.5,82.5,0,-101.3289037,0,26.5617,0.0712,0.24330899,0.02766,2.1313,0.2332,0.5205,0.0295,-35.0711,3.184,0,25.1103,0.0139,0.184659,0.004167,1.8867,0.0512,0.5016,0.0109,-24.5386,1.0006,0,23.8545,0.0054,0.182676,0.001686,2.057,0.0252,0.447,0.003,-25.5368,0.2592,0,23.261,0.0015,0.150594,0.000375,1.8007,0.0115,0.4224,0.0015,-27.3893,0.1107,0,22.9315,0.0007,0.132351,0.000204,1.613,0.0086,0.4084,0.0011,-27.6171,0.0619,0,22.5781,0,0.118311,0,1.5249,0,0.3879,0,-27.9108,0,0,1.01E+01,5.41E-01,1.13E+00,-99,10.70807055
83204,12914,214.9892586,52.84716447,8,1.6,5.168,4.392,69.1,3.096,5.51,86.02873501,3.576355367,297.1286055,6.256702371,1036.366641,8.857314816,1608.104896,7.901934156,2049.30502,6.796346966,2456.292269,12.32207842,2556.883714,9.271089983,-4.096312564,15.77651551,21.78414974,32.66166173,0,3.12E+13,102.2968931,20.16358566,-4.64E-19,7.61E+12,305.9978713,41.87493386,25.0442,2.591,-1,10.4,18.3956,-19.278973,-21.040905,-22.377287,0.916148722,-99,-99000,-99000,22.5717381,13.3205288,-99000,-99000,117.136046,21.8254048,348.602943,24.5515012,0.120129532,23.86121644,1.00E+20,999999,1.00E+20,83204,214.9892586,52.84716447,-1,10,3.306462,28.81196,0.00735338,3.306462,28.81196,0.00735338,3.3057456,0.007313465,3.3057456,28.81184,3.17709,3.240791,3.3004549,3.349031,3.3893545,344.36542,16.404343,890.01294,23.212555,1355.2428,15.204773,2873.0674,138.44336,28564.5431,43911831254,51141499292,0.077772771,6660170609,0,0.396249365,-99,1.16464055,1.487494,0.81582177,10.70877346,3.25,3.237851832,nircam8-12914,nircam8--1,83204,3.31,8.3,0.02,9,0.5,10.53,0.27,-10.26,0.7,21.2,0,-0.27739251,0,26.4259,0.0438,0.116883,0.008403,2.0731,0.2125,0.6263,0.0326,-62.9743,3.6188,0,25.1908,0.0132,0.101721,0.002121,1.8428,0.0779,0.5369,0.0111,-62.261,1.0559,0,23.8491,0.0029,0.098391,0.00042,1.7388,0.0242,0.5079,0.0033,-61.7523,0.2829,0,23.4082,0.0011,0.091851,0.000249,1.6117,0.0157,0.468,0.0021,-62.4382,0.1515,0,23.1527,0.001,0.079376996,0.000231,1.9195,0.0196,0.5094,0.0024,-62.6516,0.184,0,22.9068,0.001,0.080249995,0.000255,2.1714,0.0249,0.4642,0.0025,-63.6504,0.176,0,1.01E+01,6.90E-01,1.63E-01,-99,10.80712306
83944,1896,214.8870681,52.82938994,9,1.6,5.638,5.237,38.97,4.574,9.58,662.3558303,4.740305263,1044.81253,9.293232119,1993.876519,9.738298111,2588.3258,8.807868385,2948.747261,6.670572292,3463.065066,16.81595433,3645.712454,9.439902936,289.3383952,11.58379239,459.5621911,41.55489451,0,4.19E+13,742.0275612,24.53371923,790.1117595,16.004885,1045.236512,57.8805728,23.3502,3.258,-1,10.52,125.307,-22.330977,-23.091035,-23.550092,1.763680659,-99,589.002755,21.9875828,886.211416,40.37193,1352.97428,64.7376006,1184.36621,39.0505399,1659.33002,38.7439849,0.16450171,23.15075435,1.00E+20,999999,1.00E+20,83944,214.8870681,52.82938994,-1,12,3.2124689,17.726055,0.002231423,3.2124689,17.726055,0.002231423,3.2204862,0.002310195,3.2204862,17.817122,3.16245,3.185156,3.2144792,3.2462175,3.2726007,1070.498,14.071472,1818.689,272.70978,2181.0044,371.12286,3970.191,865.5869,27594.31537,67420132122,33093821879,17.06933128,87604855561,0,0.548671161,-99,0.490859641,0.7726767,0.65038717,10.51974693,3.31,3.336002307,nircam9-1896,nircam9--1,83944,3.21,8.3,0.02,8.6,0.6,10.37,1.43,-8.94,0.3,72.1,0,0,0,25.4942,0.0809,0.38505,0.029067,1.8695,0.0986,0.3854,0.0129,45.93759,0.6877,1,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,23.2532,0.0091,0.315573,0.003012,1.8283,0.0159,0.6956,0.0034,52.510902,0.7162,0,23.1905,0.0095,0.447033,0.005316,2.7647,0.0269,0.4425,0.003,54.395103,0.158,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,22.4212,0.0064,0.48908997,0.005829,5.3811,0.0413,0.4993,0.0022,50.2722,0.1139,0,9.37E+00,2.25E-01,-9.71E-01,-99,10.23197192
85990,4557,214.8852052,52.81574648,9,1.6,8.192,6.829,-26.29,7.277,29.9,84.49450393,5.373754672,268.5373731,8.699557878,727.1991832,7.894950134,1412.276813,7.445333158,2627.091165,6.541585764,3624.111757,17.46245444,4011.452822,10.95511565,-3.952290319,21.24042181,12.39159765,57.03800929,0,5.49E+13,100.7959604,32.77090709,239.1606105,19.75637876,280.2921586,75.13087821,24.9994,2.41,-1,10.54,136.539,-18.821427,-20.591222,-22.519702,4.427448765,-99,-99000,-99000,9.89540265,17.9500741,315.724473,55.8232514,132.535077,30.7780917,363.292063,39.4483272,0.018172362,24.24586654,1.00E+20,999999,1.00E+20,85990,214.8852052,52.81574648,-1,11,2.9492168,39.86191,0.005434075,2.9492168,39.86191,0.005434075,2.9351552,0.006289989,2.9351552,40.0366,2.8666546,2.9132485,2.953008,2.9973767,3.043346,216.4898,7.9568176,475.0859,19.662476,872.4412,74.821045,4650.506,295.1228,24900.28502,23424178665,45714794300,0.0523414,9760182272,0,1.649279604,-99,1.951607139,1.5132468,1.81691,10.66005677,2.92,2.819330699,nircam9-4557,nircam9--1,85990,2.95,8.5,0.02,8.3,2.7,10.43,2.12,-8.31,-0.2,32.8,0,7.843137255,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,25.116,0.0149,0.347136,0.007995,0.4651,0.0281,0.7038,0.0151,-18.8379,2.5817,0,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,3,23.5997,0.0016,0.259239,0.000678,0.6979,0.005,0.6286,0.0014,-3.7589989,0.21,0,23.0249,0.0008,0.22323899,0.000294,0.7615,0.0034,0.5312,0.0007,-5.3865013,0.0831,0,22.6448,0.0007,0.201411,0.000243,0.6669,0.0034,0.447,0.0007,-5.4555016,0.067,0,9.59E+00,2.65E-01,6.42E-01,-99,10.78263882
